# Expression for the X coordinate of the CIP in the GCRS based on the IAU2000A 
# precession-nutation model 
# 
# 
# --------------------------------------------------------------------------------------------------------------
# 
# X = polynomial part + non-polynomial part
# 
# --------------------------------------------------------------------------------------------------------------
# 
# --------------------------------------------------------------------------------------------------------------
# 
# Non-polynomial part (unit microarcsecond)
# (ARG being for various combination of the fundamental arguments of the nutation theory)
# 
#   Sum_i[a_{s,0})_i * sin(ARG) + a_{c,0})_i * cos(ARG)] 
# 
# + Sum_i)j=1,4 [a_{s,j})_i * t^j * sin(ARG) + a_{c,j})_i * cos(ARG)] * t^j]
# 
# The Table below provides the values for a_{s,j})_i and a_{c,j})_i
# 
# The expressions for the fundamental arguments appearing in columns 4 to 8 (luni-solar part) 
# and in columns 6 to 17 (planetary part) are those of the IERS Conventions 2000
# 
# --------------------------------------------------------------------------------------------------------------
# 
#     i    a_{s,j})_i      a_{c,j})_i    l    l'   F    D   Om L_Me L_Ve  L_E L_Ma  L_J L_Sa  L_U L_Ne  p_A
# 
# --------------------------------------------------------------------------------------------------------------
# 
0    -6844318.44        1328.67    0    0    0    0    1    0    0    0    0    0    0    0    0    0
0     -523908.04        -544.76    0    0    2   -2    2    0    0    0    0    0    0    0    0    0
0      -90552.22         111.23    0    0    2    0    2    0    0    0    0    0    0    0    0    0
0       82168.76         -27.64    0    0    0    0    2    0    0    0    0    0    0    0    0    0
0       58707.02         470.05    0    1    0    0    0    0    0    0    0    0    0    0    0    0
0       28288.28         -34.69    1    0    0    0    0    0    0    0    0    0    0    0    0    0
0      -20557.78         -20.84    0    1    2   -2    2    0    0    0    0    0    0    0    0    0
0      -15406.85          15.12    0    0    2    0    1    0    0    0    0    0    0    0    0    0
0      -11991.74          32.46    1    0    2    0    2    0    0    0    0    0    0    0    0    0
0       -8584.95           4.42    0    1   -2    2   -2    0    0    0    0    0    0    0    0    0
0       -6245.02          -6.68    1    0    0   -2    0    0    0    0    0    0    0    0    0    0
0        5095.50           7.19    0    0    2   -2    1    0    0    0    0    0    0    0    0    0
0       -4910.93           0.76    1    0   -2    0   -2    0    0    0    0    0    0    0    0    0
0        2521.07          -5.97    0    0    0    2    0    0    0    0    0    0    0    0    0    0
0        2511.85           1.07    1    0    0    0    1    0    0    0    0    0    0    0    0    0
0        2372.58           5.93    1    0   -2   -2   -2    0    0    0    0    0    0    0    0    0
0        2307.58          -7.52    1    0    0    0   -1    0    0    0    0    0    0    0    0    0
0       -2053.16           5.13    1    0    2    0    1    0    0    0    0    0    0    0    0    0
0        1898.27          -0.72    2    0    0   -2    0    0    0    0    0    0    0    0    0    0
0       -1825.49           1.23    2    0   -2    0   -1    0    0    0    0    0    0    0    0    0
0       -1534.09           6.29    0    0    2    2    2    0    0    0    0    0    0    0    0    0
0       -1292.02           0.00    0    2   -2    2   -2    0    0    0    0    0    0    0    0    0
0       -1234.96           5.21    2    0    2    0    2    0    0    0    0    0    0    0    0    0
0        1163.22          -2.94    2    0    0    0    0    0    0    0    0    0    0    0    0    0
0        1137.48          -0.04    1    0    2   -2    2    0    0    0    0    0    0    0    0    0
0        1029.70          -2.63    0    0    2    0    0    0    0    0    0    0    0    0    0    0
0        -866.48           0.52    0    0    2   -2    0    0    0    0    0    0    0    0    0    0
0        -813.13           0.40    1    0   -2    0   -1    0    0    0    0    0    0    0    0    0
0         664.57          -0.40    0    2    0    0    0    0    0    0    0    0    0    0    0    0
0        -628.24          -0.64    0    2    2   -2    2    0    0    0    0    0    0    0    0    0
0        -603.52           0.44    1    0    0   -2   -1    0    0    0    0    0    0    0    0    0
0        -556.26           3.16    0    1    0    0    1    0    0    0    0    0    0    0    0    0
0        -512.37          -1.47    1    0    0   -2    1    0    0    0    0    0    0    0    0    0
0         506.65           2.54    0    1    0    0   -1    0    0    0    0    0    0    0    0    0
0         438.51          -0.56    2    0   -2    0    0    0    0    0    0    0    0    0    0    0
0         405.91           0.99    1    0   -2   -2   -1    0    0    0    0    0    0    0    0    0
0        -122.67         203.78    0    0    1   -1    1    0    0   -1    0   -2    5    0    0    0
0        -305.78           1.75    1    0    2    2    2    0    0    0    0    0    0    0    0    0
0         300.99          -0.44    0    1    2    0    2    0    0    0    0    0    0    0    0    0
0        -292.37          -0.32    1    1    0   -2    0    0    0    0    0    0    0    0    0    0
0         284.09           0.32    0    1   -2    0   -2    0    0    0    0    0    0    0    0    0
0        -264.02           0.99    0    0    2    2    1    0    0    0    0    0    0    0    0    0
0         261.54          -0.95    1    0    0    2    0    0    0    0    0    0    0    0    0    0
0         256.30          -0.28    2    0    2   -2    2    0    0    0    0    0    0    0    0    0
0        -250.54           0.08    0    0    0    2    1    0    0    0    0    0    0    0    0    0
0         230.72           0.08    1    0    2   -2    1    0    0    0    0    0    0    0    0    0
0         229.78          -0.60    2    0    0   -2   -1    0    0    0    0    0    0    0    0    0
0        -212.82           0.84    2    0    2    0    1    0    0    0    0    0    0    0    0    0
0         196.64          -0.84    0    0    0    2   -1    0    0    0    0    0    0    0    0    0
0         188.95          -0.12    0    1   -2    2   -1    0    0    0    0    0    0    0    0    0
0         187.95          -0.24    1   -1    0    0    0    0    0    0    0    0    0    0    0    0
0        -160.15         -14.04    1    0    0   -1    0    0    0    0    0    0    0    0    0    0
0        -172.95          -0.40    0    1    0   -2    0    0    0    0    0    0    0    0    0    0
0        -168.26           0.20    0    0    0    1    0    0    0    0    0    0    0    0    0    0
0         161.79           0.24    2    0    0   -2    1    0    0    0    0    0    0    0    0    0
0         161.34           0.20    1    0   -2    0    0    0    0    0    0    0    0    0    0    0
0          57.44          95.82    0    0    0    0    0    0    0    0    0    2   -5    0    0   -1
0         142.16           0.20    0    1    2   -2    1    0    0    0    0    0    0    0    0    0
0        -134.81           0.20    1    1    0    0    0    0    0    0    0    0    0    0    0    0
0         132.81          -0.52    1    0    2    0    0    0    0    0    0    0    0    0    0    0
0        -130.31           0.04    1   -1    0   -1    0    0    0    0    0    0    0    0    0    0
0         121.98          -0.08    2    0   -2    0   -2    0    0    0    0    0    0    0    0    0
0        -115.40           0.60    3    0    2    0    2    0    0    0    0    0    0    0    0    0
0        -114.49           0.32    1   -1    2    0    2    0    0    0    0    0    0    0    0    0
0         112.14           0.28    1    1   -2   -2   -2    0    0    0    0    0    0    0    0    0
0         105.29           0.44    0    1   -2   -2   -2    0    0    0    0    0    0    0    0    0
0          98.69          -0.28    1    1    2    0    2    0    0    0    0    0    0    0    0    0
0          91.31          -0.40    2    0    0    0   -1    0    0    0    0    0    0    0    0    0
0          86.74          -0.08    2    0    0    0    1    0    0    0    0    0    0    0    0    0
0         -18.38          63.80    0    0    0    0    0    0    0    4   -8    3    0    0    0    0
0          82.14           0.00    0    0    0    0    0    0    3   -5    0    0    0    0    0   -2
0          79.03          -0.24    1    0   -2    2   -1    0    0    0    0    0    0    0    0    0
